day,subject,trial,s2,c1,c2,r,stim1_l,stim1_r,stim2_l,stim2_r,stake
1,zbb03k9h03,3.0,1,2,1,5.0,2,1,2,1,5
1,zbb03k9h03,4.0,2,2,2,1.0,1,2,1,2,5
1,zbb03k9h03,4.0,2,2,2,1.0,2,1,1,2,1
1,zbb03k9h03,5.0,2,2,2,1.0,2,1,1,2,1
1,zbb03k9h03,5.0,2,2,2,5.0,1,2,2,1,5
1,zbb03k9h03,6.0,2,2,2,1.0,1,2,1,2,5
1,zbb03k9h03,6.0,2,2,2,1.0,2,1,1,2,1
1,zbb03k9h03,7.0,1,1,2,5.0,1,2,2,1,5
1,zbb03k9h03,7.0,2,2,1,5.0,1,2,2,1,1
1,zbb03k9h03,8.0,2,2,1,0.0,2,1,2,1,1
1,zbb03k9h03,8.0,2,2,2,5.0,1,2,2,1,5
1,zbb03k9h03,9.0,2,2,2,5.0,1,2,2,1,5
1,zbb03k9h03,9.0,2,1,,-1.0,1,2,2,1,1
1,zbb03k9h03,10.0,2,2,2,5.0,2,1,2,1,1
1,zbb03k9h03,10.0,,,,-1.0,,,,,5
1,zbb03k9h03,11.0,2,2,2,0.0,1,2,2,1,5
1,zbb03k9h03,11.0,1,2,2,0.0,2,1,2,1,1
1,zbb03k9h03,12.0,2,2,1,1.0,2,1,1,2,5
1,zbb03k9h03,12.0,2,1,,-1.0,1,2,1,2,1
1,zbb03k9h03,13.0,2,2,2,0.0,1,2,1,2,5
1,zbb03k9h03,13.0,1,2,2,1.0,1,2,1,2,1
1,zbb03k9h03,14.0,2,2,2,5.0,1,2,2,1,5
1,zbb03k9h03,14.0,1,1,2,0.0,2,1,1,2,1
1,zbb03k9h03,15.0,2,2,1,1.0,2,1,1,2,1
1,zbb03k9h03,15.0,1,2,2,0.0,1,2,2,1,5
1,zbb03k9h03,16.0,2,1,1,0.0,1,2,2,1,1
1,zbb03k9h03,16.0,2,2,2,0.0,2,1,1,2,5
1,zbb03k9h03,17.0,1,2,1,1.0,1,2,1,2,5
1,zbb03k9h03,17.0,1,2,2,0.0,2,1,2,1,1
1,zbb03k9h03,18.0,2,2,2,0.0,2,1,2,1,5
1,zbb03k9h03,18.0,1,1,1,0.0,2,1,1,2,1
1,zbb03k9h03,19.0,2,2,1,5.0,2,1,2,1,1
1,zbb03k9h03,19.0,2,2,2,0.0,1,2,1,2,5
1,zbb03k9h03,20.0,2,2,2,0.0,2,1,2,1,5
1,zbb03k9h03,20.0,1,2,2,0.0,2,1,1,2,1
1,zbb03k9h03,21.0,1,1,2,5.0,2,1,2,1,1
1,zbb03k9h03,21.0,1,1,2,0.0,2,1,1,2,5
1,zbb03k9h03,22.0,2,2,2,5.0,1,2,2,1,5
1,zbb03k9h03,22.0,2,2,1,5.0,2,1,2,1,1
1,zbb03k9h03,23.0,1,1,1,1.0,1,2,1,2,5
1,zbb03k9h03,23.0,2,2,1,5.0,2,1,2,1,1
1,zbb03k9h03,24.0,2,1,1,0.0,1,2,2,1,1
1,zbb03k9h03,24.0,1,2,1,5.0,2,1,2,1,5
1,zbb03k9h03,25.0,1,2,2,0.0,1,2,2,1,1
1,zbb03k9h03,25.0,2,2,1,1.0,2,1,1,2,5
1,zbb03k9h03,26.0,2,1,2,5.0,2,1,2,1,1
1,zbb03k9h03,26.0,2,2,2,5.0,2,1,2,1,5
1,zbb03k9h03,27.0,1,2,1,5.0,2,1,2,1,1
1,zbb03k9h03,27.0,1,1,1,5.0,2,1,2,1,5
1,zbb03k9h03,28.0,1,2,1,1.0,1,2,1,2,5
1,zbb03k9h03,28.0,1,2,1,1.0,2,1,1,2,1
1,zbb03k9h03,29.0,2,2,2,0.0,2,1,1,2,5
1,zbb03k9h03,29.0,2,2,2,5.0,1,2,2,1,1
1,zbb03k9h03,30.0,1,1,2,0.0,2,1,2,1,1
1,zbb03k9h03,30.0,2,2,1,5.0,1,2,2,1,5
1,zbb03k9h03,31.0,1,2,1,0.0,1,2,1,2,5
1,zbb03k9h03,31.0,2,1,2,0.0,1,2,1,2,1
1,zbb03k9h03,32.0,1,1,1,0.0,1,2,1,2,5
1,zbb03k9h03,32.0,1,1,2,0.0,1,2,2,1,1
1,zbb03k9h03,33.0,1,1,1,5.0,1,2,2,1,1
1,zbb03k9h03,33.0,1,1,1,1.0,1,2,1,2,5
1,zbb03k9h03,34.0,1,2,1,1.0,2,1,1,2,5
1,zbb03k9h03,34.0,1,1,1,5.0,1,2,2,1,1
1,zbb03k9h03,35.0,2,2,1,1.0,2,1,1,2,5
1,zbb03k9h03,35.0,1,2,1,0.0,2,1,1,2,1
1,zbb03k9h03,36.0,2,2,2,1.0,2,1,1,2,1
1,zbb03k9h03,36.0,2,2,1,1.0,1,2,1,2,5
1,zbb03k9h03,37.0,1,1,1,5.0,2,1,2,1,1
1,zbb03k9h03,37.0,1,1,,-1.0,1,2,1,2,5
1,zbb03k9h03,38.0,1,1,1,0.0,1,2,2,1,1
1,zbb03k9h03,38.0,1,1,1,0.0,1,2,1,2,5
1,zbb03k9h03,39.0,2,1,2,0.0,2,1,1,2,1
1,zbb03k9h03,39.0,1,1,1,0.0,1,2,2,1,5
1,zbb03k9h03,40.0,1,1,1,5.0,2,1,2,1,5
1,zbb03k9h03,40.0,2,2,1,0.0,2,1,2,1,1
1,zbb03k9h03,41.0,2,2,1,0.0,2,1,2,1,1
1,zbb03k9h03,41.0,1,2,2,0.0,2,1,1,2,5
1,zbb03k9h03,42.0,1,1,2,1.0,1,2,1,2,1
1,zbb03k9h03,42.0,1,1,2,1.0,2,1,1,2,5
1,zbb03k9h03,43.0,2,2,1,0.0,2,1,1,2,5
1,zbb03k9h03,43.0,1,1,1,1.0,2,1,1,2,1
1,zbb03k9h03,44.0,2,2,2,1.0,1,2,1,2,5
1,zbb03k9h03,44.0,2,1,1,0.0,1,2,2,1,1
1,zbb03k9h03,45.0,2,2,1,5.0,1,2,2,1,5
1,zbb03k9h03,45.0,1,1,1,0.0,1,2,2,1,1
1,zbb03k9h03,46.0,1,1,2,0.0,2,1,2,1,5
1,zbb03k9h03,46.0,2,1,1,0.0,2,1,1,2,1
1,zbb03k9h03,47.0,2,1,2,5.0,2,1,2,1,5
1,zbb03k9h03,47.0,2,1,1,0.0,1,2,2,1,1
1,zbb03k9h03,48.0,2,2,1,0.0,2,1,1,2,5
1,zbb03k9h03,48.0,1,2,1,5.0,1,2,2,1,1
1,zbb03k9h03,49.0,2,2,2,0.0,1,2,2,1,1
1,zbb03k9h03,49.0,2,2,1,1.0,1,2,1,2,5
1,zbb03k9h03,50.0,1,2,1,0.0,2,1,2,1,5
1,zbb03k9h03,50.0,2,2,2,1.0,2,1,1,2,1
1,zbb03k9h03,51.0,1,1,2,0.0,1,2,2,1,5
1,zbb03k9h03,51.0,2,2,2,5.0,2,1,2,1,1
1,zbb03k9h03,52.0,2,2,2,5.0,2,1,2,1,1
1,zbb03k9h03,52.0,2,2,1,0.0,1,2,2,1,5
1,zbb03k9h03,53.0,1,2,1,1.0,1,2,1,2,5
1,zbb03k9h03,53.0,1,2,1,5.0,2,1,2,1,1
1,zbb03k9h03,54.0,2,2,1,0.0,1,2,2,1,5
1,zbb03k9h03,54.0,2,2,2,0.0,2,1,1,2,1
1,zbb03k9h03,55.0,1,1,1,1.0,1,2,1,2,1
1,zbb03k9h03,55.0,2,1,,-1.0,2,1,1,2,5
1,zbb03k9h03,56.0,2,2,,-1.0,1,2,1,2,5
1,zbb03k9h03,56.0,,,,-1.0,,,,,1
1,zbb03k9h03,57.0,1,2,1,0.0,1,2,1,2,5
1,zbb03k9h03,57.0,2,1,2,5.0,1,2,2,1,1
1,zbb03k9h03,58.0,1,1,2,1.0,1,2,1,2,5
1,zbb03k9h03,58.0,2,2,2,5.0,1,2,2,1,1
1,zbb03k9h03,59.0,1,1,1,0.0,2,1,1,2,5
1,zbb03k9h03,59.0,2,2,2,5.0,1,2,2,1,1
1,zbb03k9h03,60.0,2,2,2,5.0,2,1,2,1,1
1,zbb03k9h03,60.0,2,1,,-1.0,1,2,2,1,5
1,zbb03k9h03,61.0,2,2,2,0.0,1,2,2,1,1
1,zbb03k9h03,61.0,2,1,2,0.0,2,1,2,1,5
1,zbb03k9h03,62.0,2,2,1,0.0,1,2,1,2,5
1,zbb03k9h03,62.0,2,2,2,5.0,1,2,2,1,1
1,zbb03k9h03,63.0,1,2,1,1.0,1,2,1,2,1
1,zbb03k9h03,63.0,1,2,,-1.0,2,1,2,1,5
1,zbb03k9h03,64.0,1,2,1,1.0,2,1,1,2,1
1,zbb03k9h03,64.0,1,2,2,1.0,2,1,1,2,5
1,zbb03k9h03,65.0,2,2,2,0.0,1,2,1,2,5
1,zbb03k9h03,65.0,2,2,1,0.0,1,2,1,2,1
1,zbb03k9h03,66.0,2,2,2,0.0,1,2,1,2,1
1,zbb03k9h03,66.0,2,2,2,5.0,2,1,2,1,5
1,zbb03k9h03,67.0,2,2,2,5.0,1,2,2,1,1
1,zbb03k9h03,67.0,1,1,,-1.0,1,2,1,2,5
1,zbb03k9h03,68.0,1,2,1,1.0,2,1,1,2,5
1,zbb03k9h03,68.0,2,2,1,0.0,2,1,1,2,1
1,zbb03k9h03,69.0,2,1,2,0.0,1,2,1,2,5
1,zbb03k9h03,69.0,2,2,2,5.0,2,1,2,1,1
1,zbb03k9h03,70.0,2,2,2,0.0,1,2,2,1,5
1,zbb03k9h03,70.0,2,2,2,0.0,2,1,1,2,1
1,zbb03k9h03,71.0,1,2,1,5.0,1,2,2,1,1
1,zbb03k9h03,71.0,1,2,1,0.0,1,2,1,2,5
1,zbb03k9h03,72.0,2,2,1,0.0,1,2,1,2,1
1,zbb03k9h03,72.0,1,1,1,0.0,2,1,2,1,5
1,zbb03k9h03,73.0,2,1,2,5.0,1,2,2,1,5
1,zbb03k9h03,73.0,1,2,1,0.0,2,1,1,2,1
1,zbb03k9h03,74.0,2,1,2,5.0,2,1,2,1,5
1,zbb03k9h03,74.0,1,2,1,0.0,1,2,1,2,1
1,zbb03k9h03,75.0,1,1,2,0.0,2,1,2,1,5
1,zbb03k9h03,75.0,2,2,2,0.0,2,1,1,2,1
1,zbb03k9h03,76.0,1,1,2,1.0,2,1,1,2,5
1,zbb03k9h03,76.0,2,2,2,0.0,1,2,2,1,1
1,zbb03k9h03,77.0,1,2,1,1.0,2,1,1,2,1
1,zbb03k9h03,77.0,1,1,2,1.0,2,1,1,2,5
1,zbb03k9h03,78.0,2,2,2,1.0,2,1,1,2,1
1,zbb03k9h03,78.0,1,2,1,1.0,1,2,1,2,5
1,zbb03k9h03,79.0,2,2,1,0.0,1,2,2,1,5
1,zbb03k9h03,79.0,1,1,1,5.0,1,2,2,1,1
1,zbb03k9h03,80.0,1,1,1,5.0,1,2,2,1,5
1,zbb03k9h03,80.0,1,2,2,1.0,2,1,1,2,1
1,zbb03k9h03,81.0,1,1,2,5.0,2,1,2,1,5
1,zbb03k9h03,81.0,1,1,1,1.0,1,2,1,2,1
1,zbb03k9h03,82.0,2,1,2,0.0,1,2,2,1,5
1,zbb03k9h03,82.0,1,1,1,5.0,2,1,2,1,1
1,zbb03k9h03,83.0,2,2,1,5.0,1,2,2,1,5
1,zbb03k9h03,83.0,1,1,1,5.0,1,2,2,1,1
1,zbb03k9h03,84.0,1,1,2,0.0,2,1,2,1,5
1,zbb03k9h03,84.0,1,2,2,0.0,2,1,1,2,1
1,zbb03k9h03,85.0,2,2,1,1.0,2,1,1,2,5
1,zbb03k9h03,85.0,2,2,2,1.0,2,1,1,2,1
1,zbb03k9h03,86.0,2,1,2,1.0,1,2,1,2,1
1,zbb03k9h03,86.0,1,1,2,0.0,2,1,2,1,5
1,zbb03k9h03,87.0,2,1,2,1.0,2,1,1,2,5
1,zbb03k9h03,87.0,1,2,1,5.0,2,1,2,1,1
1,zbb03k9h03,88.0,2,2,1,0.0,2,1,1,2,1
1,zbb03k9h03,88.0,2,1,2,1.0,2,1,1,2,5
1,zbb03k9h03,89.0,1,2,1,0.0,2,1,2,1,1
1,zbb03k9h03,89.0,2,1,2,0.0,1,2,1,2,5
1,zbb03k9h03,90.0,1,1,1,0.0,2,1,2,1,5
1,zbb03k9h03,90.0,2,2,2,1.0,2,1,1,2,1
1,zbb03k9h03,91.0,2,2,1,0.0,2,1,2,1,5
1,zbb03k9h03,91.0,2,1,2,5.0,2,1,2,1,1
1,zbb03k9h03,92.0,2,1,2,5.0,1,2,2,1,1
1,zbb03k9h03,92.0,1,1,1,5.0,2,1,2,1,5
1,zbb03k9h03,93.0,1,1,1,1.0,2,1,1,2,1
1,zbb03k9h03,93.0,1,1,1,1.0,2,1,1,2,5
1,zbb03k9h03,94.0,1,1,1,5.0,1,2,2,1,1
1,zbb03k9h03,94.0,2,1,2,5.0,2,1,2,1,5
1,zbb03k9h03,95.0,2,1,2,1.0,1,2,1,2,1
1,zbb03k9h03,95.0,1,1,1,1.0,2,1,1,2,5
1,zbb03k9h03,96.0,1,1,1,5.0,1,2,2,1,5
1,zbb03k9h03,96.0,2,2,2,0.0,1,2,1,2,1
1,zbb03k9h03,97.0,2,2,2,1.0,2,1,1,2,1
1,zbb03k9h03,97.0,1,1,,-1.0,1,2,1,2,5
1,zbb03k9h03,98.0,1,1,1,0.0,1,2,1,2,5
1,zbb03k9h03,98.0,1,2,1,5.0,2,1,2,1,1
1,zbb03k9h03,99.0,2,2,2,5.0,1,2,2,1,1
1,zbb03k9h03,99.0,2,1,2,0.0,1,2,1,2,5
1,zbb03k9h03,100.0,2,2,2,0.0,2,1,1,2,1
1,zbb03k9h03,100.0,1,1,1,1.0,2,1,1,2,5
1,va9b0c8303,1.0,2,2,,-1.0,1,2,1,2,5
1,va9b0c8303,1.0,,,,-1.0,,,,,1
1,va9b0c8303,2.0,2,2,,-1.0,1,2,2,1,5
1,va9b0c8303,2.0,,,,-1.0,,,,,1
1,va9b0c8303,3.0,1,1,,-1.0,1,2,1,2,1
1,va9b0c8303,3.0,,,,-1.0,,,,,5
1,va9b0c8303,4.0,1,1,,-1.0,1,2,1,2,1
1,va9b0c8303,4.0,,,,-1.0,,,,,5
1,va9b0c8303,5.0,1,1,1,1.0,1,2,1,2,5
1,va9b0c8303,5.0,,,,-1.0,,,,,1
1,va9b0c8303,6.0,2,1,1,0.0,2,1,2,1,5
1,va9b0c8303,6.0,2,2,2,5.0,1,2,2,1,1
1,va9b0c8303,7.0,2,2,1,5.0,2,1,2,1,1
1,va9b0c8303,7.0,1,1,,-1.0,2,1,2,1,5
1,va9b0c8303,8.0,2,2,2,0.0,1,2,2,1,1
1,va9b0c8303,8.0,2,2,2,0.0,1,2,1,2,5
1,va9b0c8303,9.0,2,1,1,0.0,1,2,2,1,1
1,va9b0c8303,9.0,2,2,1,1.0,1,2,1,2,5
1,va9b0c8303,10.0,2,1,2,1.0,2,1,1,2,5
1,va9b0c8303,10.0,1,1,1,1.0,1,2,1,2,1
1,va9b0c8303,11.0,1,1,1,0.0,1,2,2,1,5
1,va9b0c8303,11.0,1,1,2,0.0,1,2,1,2,1
1,va9b0c8303,12.0,1,1,1,0.0,2,1,2,1,1
1,va9b0c8303,12.0,2,1,2,0.0,1,2,2,1,5
1,va9b0c8303,13.0,1,1,2,5.0,1,2,2,1,5
1,va9b0c8303,13.0,2,1,2,0.0,2,1,1,2,1
1,va9b0c8303,14.0,1,2,2,0.0,1,2,1,2,5
1,va9b0c8303,14.0,2,2,1,1.0,2,1,1,2,1
1,va9b0c8303,15.0,2,2,2,0.0,1,2,1,2,1
1,va9b0c8303,15.0,2,1,,-1.0,1,2,1,2,5
1,va9b0c8303,16.0,1,1,2,0.0,1,2,1,2,5
1,va9b0c8303,16.0,1,1,1,0.0,2,1,2,1,1
1,va9b0c8303,17.0,1,1,2,0.0,1,2,1,2,1
1,va9b0c8303,17.0,1,1,2,0.0,1,2,1,2,5
1,va9b0c8303,18.0,2,2,1,1.0,1,2,1,2,5
1,va9b0c8303,18.0,2,2,2,1.0,2,1,1,2,1
1,va9b0c8303,19.0,1,2,2,5.0,1,2,2,1,1
1,va9b0c8303,19.0,2,2,1,5.0,1,2,2,1,5
1,va9b0c8303,20.0,2,2,1,5.0,2,1,2,1,5
1,va9b0c8303,20.0,2,2,2,5.0,1,2,2,1,1
1,va9b0c8303,21.0,2,2,2,0.0,2,1,1,2,1
1,va9b0c8303,21.0,2,2,1,1.0,1,2,1,2,5
1,va9b0c8303,22.0,2,2,2,5.0,2,1,2,1,1
1,va9b0c8303,22.0,1,2,1,0.0,1,2,2,1,5
1,va9b0c8303,23.0,2,2,1,0.0,2,1,2,1,1
1,va9b0c8303,23.0,1,1,2,0.0,1,2,2,1,5
1,va9b0c8303,24.0,1,1,1,1.0,2,1,1,2,5
1,va9b0c8303,24.0,1,1,,-1.0,1,2,1,2,1
1,va9b0c8303,25.0,1,1,2,0.0,1,2,1,2,1
1,va9b0c8303,25.0,1,1,1,0.0,1,2,2,1,5
1,va9b0c8303,26.0,1,1,2,5.0,1,2,2,1,5
1,va9b0c8303,26.0,2,2,1,0.0,2,1,2,1,1
1,va9b0c8303,27.0,1,1,2,5.0,2,1,2,1,1
1,va9b0c8303,27.0,1,1,2,5.0,2,1,2,1,5
1,va9b0c8303,28.0,2,2,2,0.0,2,1,1,2,1
1,va9b0c8303,28.0,1,1,2,0.0,2,1,2,1,5
1,va9b0c8303,29.0,1,2,2,5.0,1,2,2,1,5
1,va9b0c8303,29.0,1,1,2,5.0,2,1,2,1,1
1,va9b0c8303,30.0,1,2,2,5.0,1,2,2,1,1
1,va9b0c8303,30.0,2,1,,-1.0,2,1,2,1,5
1,va9b0c8303,31.0,2,2,1,1.0,1,2,1,2,1
1,va9b0c8303,31.0,2,2,1,5.0,1,2,2,1,5
1,va9b0c8303,32.0,1,1,2,0.0,2,1,1,2,5
1,va9b0c8303,32.0,2,2,1,1.0,2,1,1,2,1
1,va9b0c8303,33.0,1,1,2,5.0,1,2,2,1,5
1,va9b0c8303,33.0,1,1,2,5.0,1,2,2,1,1
1,va9b0c8303,34.0,1,1,1,5.0,1,2,2,1,5
1,va9b0c8303,34.0,2,2,,-1.0,2,1,1,2,1
1,va9b0c8303,35.0,1,1,1,0.0,2,1,2,1,1
1,va9b0c8303,35.0,1,1,1,0.0,2,1,2,1,5
1,va9b0c8303,36.0,1,1,1,0.0,1,2,2,1,1
1,va9b0c8303,36.0,2,2,1,1.0,2,1,1,2,5
1,va9b0c8303,37.0,1,2,1,0.0,1,2,2,1,1
1,va9b0c8303,37.0,1,1,,-1.0,1,2,2,1,5
1,va9b0c8303,38.0,2,2,2,0.0,1,2,1,2,1
1,va9b0c8303,38.0,2,2,1,1.0,2,1,1,2,5
1,va9b0c8303,39.0,1,2,1,5.0,1,2,2,1,5
1,va9b0c8303,39.0,2,2,2,0.0,1,2,2,1,1
1,va9b0c8303,40.0,2,2,2,1.0,1,2,1,2,1
1,va9b0c8303,40.0,2,2,1,1.0,2,1,1,2,5
1,va9b0c8303,41.0,2,2,2,0.0,1,2,1,2,5
1,va9b0c8303,41.0,2,1,,-1.0,2,1,2,1,1
1,va9b0c8303,42.0,1,2,1,5.0,2,1,2,1,5
1,va9b0c8303,42.0,1,2,2,5.0,1,2,2,1,1
1,va9b0c8303,43.0,1,1,2,0.0,2,1,2,1,1
1,va9b0c8303,43.0,2,2,1,5.0,1,2,2,1,5
1,va9b0c8303,44.0,1,1,2,0.0,2,1,1,2,5
1,va9b0c8303,44.0,2,2,,-1.0,2,1,2,1,1
1,va9b0c8303,45.0,2,2,1,5.0,1,2,2,1,5
1,va9b0c8303,45.0,2,2,2,0.0,2,1,2,1,1
1,va9b0c8303,46.0,1,2,1,1.0,1,2,1,2,1
1,va9b0c8303,46.0,2,2,1,1.0,1,2,1,2,5
1,va9b0c8303,47.0,2,1,1,0.0,2,1,1,2,1
1,va9b0c8303,47.0,1,1,2,0.0,2,1,1,2,5
1,va9b0c8303,48.0,2,2,1,5.0,2,1,2,1,5
1,va9b0c8303,48.0,2,2,,-1.0,2,1,2,1,1
1,va9b0c8303,49.0,2,2,1,5.0,2,1,2,1,1
1,va9b0c8303,49.0,1,1,2,5.0,2,1,2,1,5
1,va9b0c8303,50.0,1,1,2,5.0,1,2,2,1,5
1,va9b0c8303,50.0,2,1,,-1.0,2,1,1,2,1
1,va9b0c8303,51.0,1,1,1,1.0,1,2,1,2,5
1,va9b0c8303,51.0,1,1,2,1.0,2,1,1,2,1
1,va9b0c8303,52.0,2,1,1,5.0,2,1,2,1,5
1,va9b0c8303,52.0,1,1,1,0.0,1,2,1,2,1
1,va9b0c8303,53.0,1,1,2,0.0,1,2,2,1,1
1,va9b0c8303,53.0,1,1,1,0.0,2,1,1,2,5
1,va9b0c8303,54.0,2,2,1,0.0,2,1,1,2,1
1,va9b0c8303,54.0,1,1,,-1.0,2,1,1,2,5
1,va9b0c8303,55.0,1,1,2,5.0,2,1,2,1,5
1,va9b0c8303,55.0,1,2,2,5.0,1,2,2,1,1
1,va9b0c8303,56.0,1,1,1,1.0,2,1,1,2,5
1,va9b0c8303,56.0,2,2,2,0.0,2,1,2,1,1
1,va9b0c8303,57.0,2,2,1,5.0,1,2,2,1,1
1,va9b0c8303,57.0,1,1,1,1.0,2,1,1,2,5
1,va9b0c8303,58.0,2,2,2,0.0,1,2,1,2,1
1,va9b0c8303,58.0,1,1,1,1.0,1,2,1,2,5
1,va9b0c8303,59.0,2,1,1,5.0,2,1,2,1,5
1,va9b0c8303,59.0,2,2,2,5.0,1,2,2,1,1
1,va9b0c8303,60.0,1,2,1,5.0,2,1,2,1,1
1,va9b0c8303,60.0,1,1,2,5.0,2,1,2,1,5
1,va9b0c8303,61.0,1,1,1,0.0,2,1,1,2,5
1,va9b0c8303,61.0,2,2,1,5.0,2,1,2,1,1
1,va9b0c8303,62.0,2,1,1,1.0,1,2,1,2,5
1,va9b0c8303,62.0,2,2,2,0.0,1,2,2,1,1
1,va9b0c8303,63.0,1,1,1,5.0,2,1,2,1,5
1,va9b0c8303,63.0,1,1,1,1.0,2,1,1,2,1
1,va9b0c8303,64.0,1,1,1,5.0,2,1,2,1,1
1,va9b0c8303,64.0,1,1,1,5.0,2,1,2,1,5
1,va9b0c8303,65.0,1,1,1,1.0,2,1,1,2,1
1,va9b0c8303,65.0,1,1,1,0.0,2,1,2,1,5
1,va9b0c8303,66.0,1,1,2,0.0,2,1,1,2,5
1,va9b0c8303,66.0,2,2,1,0.0,1,2,1,2,1
1,va9b0c8303,67.0,2,2,2,0.0,2,1,1,2,1
1,va9b0c8303,67.0,1,1,1,1.0,2,1,1,2,5
1,va9b0c8303,68.0,2,2,1,0.0,1,2,1,2,1
1,va9b0c8303,68.0,1,2,1,1.0,1,2,1,2,5
1,va9b0c8303,69.0,1,1,2,0.0,2,1,1,2,1
1,va9b0c8303,69.0,2,1,1,0.0,2,1,1,2,5
1,va9b0c8303,70.0,1,1,1,1.0,1,2,1,2,1
1,va9b0c8303,70.0,2,2,1,1.0,2,1,1,2,5
1,va9b0c8303,71.0,1,1,1,5.0,1,2,2,1,1
1,va9b0c8303,71.0,1,1,2,5.0,2,1,2,1,5
1,va9b0c8303,72.0,1,1,1,1.0,2,1,1,2,1
1,va9b0c8303,72.0,1,2,2,0.0,1,2,2,1,5
1,va9b0c8303,73.0,2,2,1,1.0,1,2,1,2,5
1,va9b0c8303,73.0,2,1,,-1.0,2,1,1,2,1
1,va9b0c8303,74.0,2,2,1,0.0,2,1,2,1,5
1,va9b0c8303,74.0,1,2,1,5.0,1,2,2,1,1
1,va9b0c8303,75.0,1,2,1,0.0,1,2,2,1,5
1,va9b0c8303,75.0,2,2,1,0.0,2,1,2,1,1
1,va9b0c8303,76.0,2,2,2,0.0,1,2,2,1,5
1,va9b0c8303,76.0,1,2,1,0.0,1,2,2,1,1
1,va9b0c8303,77.0,2,1,2,1.0,1,2,1,2,5
1,va9b0c8303,77.0,2,2,2,5.0,1,2,2,1,1
1,va9b0c8303,78.0,2,2,2,1.0,2,1,1,2,5
1,va9b0c8303,78.0,2,1,2,1.0,1,2,1,2,1
1,va9b0c8303,79.0,1,2,1,1.0,1,2,1,2,1
1,va9b0c8303,79.0,2,2,2,5.0,1,2,2,1,5
1,va9b0c8303,80.0,1,2,2,1.0,1,2,1,2,5
1,va9b0c8303,80.0,1,2,2,1.0,2,1,1,2,1
1,va9b0c8303,81.0,1,1,2,5.0,2,1,2,1,1
1,va9b0c8303,81.0,2,2,2,0.0,1,2,1,2,5
1,va9b0c8303,82.0,2,1,2,5.0,1,2,2,1,5
1,va9b0c8303,82.0,1,1,2,0.0,1,2,1,2,1
1,va9b0c8303,83.0,1,1,2,0.0,1,2,2,1,1
1,va9b0c8303,83.0,1,1,2,0.0,2,1,2,1,5
1,va9b0c8303,84.0,1,1,1,1.0,2,1,1,2,1
1,va9b0c8303,84.0,1,1,2,5.0,1,2,2,1,5
1,va9b0c8303,85.0,1,1,2,0.0,2,1,2,1,1
1,va9b0c8303,85.0,1,1,2,0.0,1,2,2,1,5
1,va9b0c8303,86.0,2,2,2,5.0,1,2,2,1,1
1,va9b0c8303,86.0,1,1,2,1.0,2,1,1,2,5
1,va9b0c8303,87.0,1,1,1,1.0,1,2,1,2,1
1,va9b0c8303,87.0,1,1,2,0.0,2,1,1,2,5
1,va9b0c8303,88.0,2,1,1,5.0,1,2,2,1,1
1,va9b0c8303,88.0,2,2,2,0.0,1,2,2,1,5
1,va9b0c8303,89.0,1,1,2,1.0,1,2,1,2,1
1,va9b0c8303,89.0,1,1,2,1.0,1,2,1,2,5
1,va9b0c8303,90.0,2,1,1,5.0,1,2,2,1,1
1,va9b0c8303,90.0,2,1,2,0.0,2,1,2,1,5
1,va9b0c8303,91.0,1,1,1,5.0,1,2,2,1,1
1,va9b0c8303,91.0,2,1,1,0.0,2,1,1,2,5
1,va9b0c8303,92.0,1,1,1,5.0,1,2,2,1,1
1,va9b0c8303,92.0,1,2,1,1.0,1,2,1,2,5
1,va9b0c8303,93.0,2,1,2,0.0,2,1,2,1,1
1,va9b0c8303,93.0,1,2,2,0.0,1,2,2,1,5
1,va9b0c8303,94.0,1,1,1,1.0,2,1,1,2,1
1,va9b0c8303,94.0,2,2,1,5.0,1,2,2,1,5
1,va9b0c8303,95.0,1,2,1,0.0,2,1,2,1,5
1,va9b0c8303,95.0,1,1,1,0.0,1,2,2,1,1
1,va9b0c8303,96.0,1,2,2,0.0,1,2,2,1,5
1,va9b0c8303,96.0,2,1,2,0.0,2,1,1,2,1
1,va9b0c8303,97.0,2,2,1,5.0,2,1,2,1,1
1,va9b0c8303,97.0,2,2,2,0.0,1,2,2,1,5
1,va9b0c8303,98.0,2,1,2,0.0,1,2,1,2,5
1,va9b0c8303,98.0,2,2,1,0.0,2,1,1,2,1
1,va9b0c8303,99.0,1,1,2,0.0,2,1,2,1,5
1,va9b0c8303,99.0,2,2,2,5.0,2,1,2,1,1
1,va9b0c8303,100.0,1,1,2,0.0,1,2,1,2,5
1,va9b0c8303,100.0,1,2,,-1.0,1,2,2,1,1
1,hlhnebj103,1.0,2,1,1,0.0,2,1,2,1,1
1,hlhnebj103,1.0,2,2,1,0.0,1,2,2,1,5
1,hlhnebj103,2.0,2,1,1,0.0,1,2,1,2,1
1,hlhnebj103,2.0,1,1,1,1.0,2,1,1,2,5
1,hlhnebj103,3.0,2,1,1,5.0,2,1,2,1,1
1,hlhnebj103,3.0,1,1,1,0.0,2,1,1,2,5
1,hlhnebj103,4.0,2,2,2,5.0,1,2,2,1,5
1,hlhnebj103,4.0,1,1,1,1.0,2,1,1,2,1
1,hlhnebj103,5.0,1,1,1,0.0,1,2,2,1,1
1,hlhnebj103,5.0,2,1,2,1.0,2,1,1,2,5
