day,subject,trial,s1,s2,c,r,stim_l,stim_m,stim_r,stake
2,656eyvkc02,56.0,4,5.0,6,4.0,4,5,6,5
2,656eyvkc02,56.0,2,2.0,4,3.0,4,,3,1
2,656eyvkc02,57.0,2,2.0,4,0.0,3,,4,1
2,656eyvkc02,57.0,4,4.0,5,0.0,5,4,6,5
2,656eyvkc02,58.0,1,1.0,1,5.0,2,,1,1
2,656eyvkc02,58.0,4,3.0,4,3.0,6,4,5,5
2,656eyvkc02,59.0,1,1.0,1,8.0,1,,2,1
2,656eyvkc02,59.0,3,5.0,3,4.0,2,1,3,5
2,656eyvkc02,60.0,4,3.0,4,3.0,6,4,5,5
2,656eyvkc02,60.0,2,2.0,4,1.0,4,,3,1
2,656eyvkc02,61.0,2,1.0,3,9.0,4,,3,1
2,656eyvkc02,61.0,3,5.0,3,6.0,1,2,3,5
2,656eyvkc02,62.0,1,1.0,1,9.0,2,,1,1
2,656eyvkc02,62.0,4,4.0,5,0.0,5,6,4,5
2,656eyvkc02,63.0,1,1.0,1,5.0,1,,2,1
2,656eyvkc02,63.0,4,4.0,5,0.0,4,6,5,5
2,656eyvkc02,64.0,1,1.0,1,3.0,1,,2,1
2,656eyvkc02,64.0,4,5.0,6,9.0,4,6,5,5
2,656eyvkc02,65.0,3,5.0,3,9.0,3,2,1,5
2,656eyvkc02,65.0,1,1.0,1,4.0,2,,1,1
2,656eyvkc02,66.0,3,5.0,3,8.0,3,1,2,5
2,656eyvkc02,66.0,2,2.0,4,9.0,3,,4,1
2,656eyvkc02,67.0,2,2.0,4,7.0,4,,3,1
2,656eyvkc02,67.0,3,5.0,3,8.0,1,2,3,5
2,656eyvkc02,68.0,1,1.0,1,1.0,2,,1,1
2,656eyvkc02,68.0,4,3.0,4,0.0,4,5,6,5
2,656eyvkc02,69.0,2,2.0,4,5.0,3,,4,1
2,656eyvkc02,69.0,3,5.0,3,7.0,2,1,3,5
2,656eyvkc02,70.0,4,3.0,4,0.0,4,6,5,5
2,656eyvkc02,70.0,1,1.0,1,2.0,1,,2,1
2,656eyvkc02,71.0,3,5.0,3,9.0,1,2,3,5
2,656eyvkc02,71.0,2,2.0,4,0.0,4,,3,1
2,656eyvkc02,72.0,2,1.0,3,5.0,3,,4,1
2,656eyvkc02,72.0,3,5.0,3,9.0,3,1,2,5
2,656eyvkc02,73.0,4,5.0,6,7.0,4,6,5,5
2,656eyvkc02,73.0,2,1.0,3,5.0,4,,3,1
2,656eyvkc02,74.0,4,5.0,6,6.0,4,5,6,5
2,656eyvkc02,74.0,2,1.0,3,7.0,3,,4,1
2,656eyvkc02,75.0,2,1.0,3,9.0,3,,4,1
2,656eyvkc02,75.0,4,5.0,6,9.0,6,5,4,5
2,656eyvkc02,76.0,4,5.0,6,7.0,4,5,6,5
2,656eyvkc02,76.0,1,1.0,1,9.0,2,,1,1
2,656eyvkc02,77.0,2,1.0,3,9.0,3,,4,1
2,656eyvkc02,77.0,4,5.0,6,5.0,5,4,6,5
2,656eyvkc02,78.0,4,5.0,6,9.0,6,5,4,5
2,656eyvkc02,78.0,1,2.0,2,0.0,2,,1,1
2,656eyvkc02,79.0,2,2.0,4,0.0,4,,3,1
2,656eyvkc02,79.0,3,5.0,3,9.0,1,3,2,5
2,656eyvkc02,80.0,3,5.0,3,8.0,1,3,2,5
2,656eyvkc02,80.0,1,1.0,1,7.0,1,,2,1
2,656eyvkc02,81.0,4,5.0,6,5.0,5,4,6,5
2,656eyvkc02,81.0,1,1.0,1,6.0,2,,1,1
2,656eyvkc02,82.0,2,1.0,3,6.0,4,,3,1
2,656eyvkc02,82.0,3,5.0,3,4.0,2,3,1,5
2,656eyvkc02,83.0,1,2.0,2,8.0,1,,2,1
2,656eyvkc02,83.0,4,5.0,6,3.0,6,4,5,5
2,656eyvkc02,84.0,1,2.0,2,6.0,2,,1,1
2,656eyvkc02,84.0,4,5.0,6,1.0,5,4,6,5
2,656eyvkc02,85.0,2,1.0,3,5.0,3,,4,1
2,656eyvkc02,85.0,4,3.0,4,1.0,4,6,5,5
2,656eyvkc02,86.0,4,5.0,6,0.0,4,6,5,5
2,656eyvkc02,86.0,2,1.0,3,4.0,4,,3,1
2,656eyvkc02,87.0,1,1.0,1,2.0,2,,1,1
2,656eyvkc02,87.0,3,4.0,2,0.0,2,1,3,5
2,656eyvkc02,88.0,2,1.0,3,3.0,4,,3,1
2,656eyvkc02,88.0,3,5.0,3,1.0,1,2,3,5
2,656eyvkc02,89.0,2,1.0,3,4.0,4,,3,1
2,656eyvkc02,89.0,3,5.0,3,3.0,3,1,2,5
2,656eyvkc02,90.0,1,2.0,2,4.0,1,,2,1
2,656eyvkc02,90.0,4,4.0,5,0.0,4,5,6,5
2,656eyvkc02,91.0,4,3.0,4,0.0,5,6,4,5
2,656eyvkc02,91.0,2,1.0,3,4.0,4,,3,1
2,656eyvkc02,92.0,1,2.0,2,8.0,2,,1,1
2,656eyvkc02,92.0,4,3.0,4,0.0,4,6,5,5
2,656eyvkc02,93.0,2,1.0,3,2.0,4,,3,1
2,656eyvkc02,93.0,4,3.0,4,1.0,5,4,6,5
2,656eyvkc02,94.0,4,5.0,6,5.0,6,4,5,5
2,656eyvkc02,94.0,1,2.0,2,8.0,1,,2,1
2,656eyvkc02,95.0,2,1.0,3,0.0,4,,3,1
2,656eyvkc02,95.0,3,4.0,2,3.0,2,3,1,5
2,656eyvkc02,96.0,1,2.0,2,3.0,2,,1,1
2,656eyvkc02,96.0,4,3.0,4,5.0,5,4,6,5
2,656eyvkc02,97.0,4,3.0,4,4.0,5,4,6,5
2,656eyvkc02,97.0,1,2.0,2,5.0,2,,1,1
2,656eyvkc02,98.0,3,5.0,3,6.0,1,2,3,5
2,656eyvkc02,98.0,2,1.0,3,0.0,4,,3,1
2,656eyvkc02,99.0,4,4.0,5,1.0,4,5,6,5
2,656eyvkc02,99.0,2,2.0,4,3.0,3,,4,1
2,656eyvkc02,100.0,2,2.0,4,3.0,3,,4,1
2,656eyvkc02,100.0,3,5.0,3,0.0,2,3,1,5
2,yc12okfp02,1.0,3,4.0,2,6.0,1,2,3,5
2,yc12okfp02,1.0,2,1.0,3,8.0,4,,3,1
2,yc12okfp02,2.0,3,4.0,2,3.0,1,2,3,5
2,yc12okfp02,2.0,1,1.0,1,7.0,1,,2,1
2,yc12okfp02,3.0,1,1.0,1,9.0,1,,2,1
2,yc12okfp02,3.0,4,5.0,6,0.0,5,4,6,5
2,yc12okfp02,4.0,1,1.0,1,8.0,1,,2,1
2,yc12okfp02,4.0,3,4.0,2,1.0,2,3,1,5
2,yc12okfp02,5.0,2,2.0,4,4.0,3,,4,1
2,yc12okfp02,5.0,3,4.0,2,1.0,1,3,2,5
2,yc12okfp02,6.0,2,2.0,4,5.0,3,,4,1
2,yc12okfp02,6.0,4,4.0,5,5.0,4,5,6,5
2,yc12okfp02,7.0,2,1.0,3,3.0,3,,4,1
2,yc12okfp02,7.0,4,5.0,6,5.0,5,4,6,5
2,yc12okfp02,8.0,1,1.0,1,8.0,2,,1,1
2,yc12okfp02,8.0,4,5.0,6,5.0,5,4,6,5
2,yc12okfp02,9.0,2,2.0,4,7.0,3,,4,1
2,yc12okfp02,9.0,3,3.0,1,4.0,1,3,2,5
2,yc12okfp02,10.0,2,2.0,4,7.0,4,,3,1
2,yc12okfp02,10.0,4,5.0,6,6.0,5,6,4,5
2,yc12okfp02,11.0,3,4.0,2,7.0,3,1,2,5
2,yc12okfp02,11.0,1,1.0,1,9.0,1,,2,1
2,yc12okfp02,12.0,2,2.0,4,6.0,4,,3,1
2,yc12okfp02,12.0,4,3.0,4,2.0,4,6,5,5
2,yc12okfp02,13.0,2,2.0,4,5.0,4,,3,1
2,yc12okfp02,13.0,4,5.0,6,5.0,6,5,4,5
2,yc12okfp02,14.0,4,4.0,5,6.0,6,4,5,5
2,yc12okfp02,14.0,2,2.0,4,5.0,3,,4,1
2,yc12okfp02,15.0,4,5.0,6,3.0,5,6,4,5
2,yc12okfp02,15.0,2,2.0,4,4.0,4,,3,1
2,yc12okfp02,16.0,2,2.0,4,4.0,4,,3,1
2,yc12okfp02,16.0,4,5.0,6,2.0,5,6,4,5
2,yc12okfp02,17.0,3,5.0,3,5.0,1,2,3,5
2,yc12okfp02,17.0,1,2.0,2,7.0,2,,1,1
2,yc12okfp02,18.0,3,5.0,3,3.0,3,2,1,5
2,yc12okfp02,18.0,1,1.0,1,4.0,2,,1,1
2,yc12okfp02,19.0,3,4.0,2,0.0,1,3,2,5
2,yc12okfp02,19.0,2,1.0,3,5.0,3,,4,1
2,yc12okfp02,20.0,1,1.0,1,5.0,2,,1,1
2,yc12okfp02,20.0,4,5.0,6,2.0,6,4,5,5
2,yc12okfp02,21.0,3,4.0,2,1.0,1,3,2,5
2,yc12okfp02,21.0,2,2.0,4,7.0,4,,3,1
2,yc12okfp02,22.0,2,2.0,4,5.0,3,,4,1
2,yc12okfp02,22.0,4,5.0,6,0.0,6,4,5,5
2,yc12okfp02,23.0,4,5.0,6,0.0,5,6,4,5
2,yc12okfp02,23.0,2,1.0,3,8.0,4,,3,1
2,yc12okfp02,24.0,1,1.0,1,5.0,1,,2,1
2,yc12okfp02,24.0,4,4.0,5,0.0,4,5,6,5
2,yc12okfp02,25.0,4,3.0,4,6.0,5,6,4,5
2,yc12okfp02,25.0,1,2.0,2,6.0,2,,1,1
2,yc12okfp02,26.0,3,5.0,3,2.0,3,2,1,5
2,yc12okfp02,26.0,2,2.0,4,3.0,3,,4,1
2,yc12okfp02,27.0,3,5.0,3,0.0,1,3,2,5
2,yc12okfp02,27.0,1,1.0,1,1.0,1,,2,1
2,yc12okfp02,28.0,3,5.0,3,3.0,1,2,3,5
2,yc12okfp02,28.0,2,2.0,4,4.0,3,,4,1
2,yc12okfp02,29.0,1,1.0,1,0.0,1,,2,1
2,yc12okfp02,29.0,4,5.0,6,1.0,5,4,6,5
2,yc12okfp02,30.0,3,5.0,3,0.0,3,1,2,5
2,yc12okfp02,30.0,1,2.0,2,2.0,1,,2,1
2,yc12okfp02,31.0,4,3.0,4,7.0,6,4,5,5
2,yc12okfp02,31.0,2,2.0,4,0.0,4,,3,1
2,yc12okfp02,32.0,2,2.0,4,1.0,3,,4,1
2,yc12okfp02,32.0,4,4.0,5,8.0,6,4,5,5
2,yc12okfp02,33.0,3,4.0,2,9.0,2,3,1,5
2,yc12okfp02,33.0,2,2.0,4,0.0,4,,3,1
2,yc12okfp02,34.0,2,2.0,4,0.0,3,,4,1
2,yc12okfp02,34.0,3,4.0,2,9.0,2,3,1,5
2,yc12okfp02,35.0,3,4.0,2,8.0,1,3,2,5
2,yc12okfp02,35.0,1,1.0,1,0.0,1,,2,1
2,yc12okfp02,36.0,3,4.0,2,8.0,1,2,3,5
2,yc12okfp02,36.0,1,1.0,1,0.0,2,,1,1
2,yc12okfp02,37.0,4,5.0,6,4.0,6,4,5,5
2,yc12okfp02,37.0,1,1.0,1,0.0,1,,2,1
2,yc12okfp02,38.0,4,5.0,6,3.0,4,5,6,5
2,yc12okfp02,38.0,2,1.0,3,3.0,4,,3,1
2,yc12okfp02,39.0,1,2.0,2,0.0,2,,1,1
2,yc12okfp02,39.0,3,4.0,2,8.0,1,3,2,5
2,yc12okfp02,40.0,2,1.0,3,2.0,3,,4,1
2,yc12okfp02,40.0,4,3.0,4,4.0,6,4,5,5
2,yc12okfp02,41.0,1,2.0,2,0.0,2,,1,1
2,yc12okfp02,41.0,4,4.0,5,9.0,6,4,5,5
2,yc12okfp02,42.0,3,4.0,2,9.0,1,2,3,5
2,yc12okfp02,42.0,1,1.0,1,3.0,1,,2,1
2,yc12okfp02,43.0,3,4.0,2,7.0,3,2,1,5
2,yc12okfp02,43.0,1,1.0,1,0.0,1,,2,1
2,yc12okfp02,44.0,3,4.0,2,6.0,1,2,3,5
2,yc12okfp02,44.0,1,1.0,1,0.0,2,,1,1
2,yc12okfp02,45.0,3,4.0,2,4.0,2,1,3,5
2,yc12okfp02,45.0,2,2.0,4,0.0,3,,4,1
2,yc12okfp02,46.0,2,2.0,4,0.0,3,,4,1
2,yc12okfp02,46.0,4,5.0,6,7.0,5,6,4,5
2,yc12okfp02,47.0,2,1.0,3,0.0,3,,4,1
2,yc12okfp02,47.0,3,5.0,3,5.0,1,3,2,5
2,yc12okfp02,48.0,4,4.0,5,0.0,6,5,4,5
2,yc12okfp02,48.0,2,2.0,4,4.0,3,,4,1
2,yc12okfp02,49.0,2,2.0,4,6.0,3,,4,1
2,yc12okfp02,49.0,3,4.0,2,0.0,3,1,2,5
2,yc12okfp02,50.0,3,4.0,2,0.0,3,2,1,5
2,yc12okfp02,50.0,2,1.0,3,1.0,4,,3,1
2,yc12okfp02,51.0,4,3.0,4,8.0,4,5,6,5
2,yc12okfp02,51.0,2,1.0,3,2.0,3,,4,1
2,yc12okfp02,52.0,4,5.0,6,4.0,5,4,6,5
2,yc12okfp02,52.0,2,2.0,4,9.0,4,,3,1
2,yc12okfp02,53.0,1,1.0,1,0.0,1,,2,1
2,yc12okfp02,53.0,4,5.0,6,6.0,4,6,5,5
2,yc12okfp02,54.0,1,1.0,1,0.0,1,,2,1
2,yc12okfp02,54.0,3,4.0,2,2.0,2,1,3,5
2,yc12okfp02,55.0,4,5.0,6,6.0,6,5,4,5
2,yc12okfp02,55.0,2,2.0,4,3.0,3,,4,1
2,yc12okfp02,56.0,4,3.0,4,6.0,4,6,5,5
2,yc12okfp02,56.0,1,2.0,2,1.0,2,,1,1
2,yc12okfp02,57.0,1,1.0,1,2.0,2,,1,1
2,yc12okfp02,57.0,4,5.0,6,9.0,6,4,5,5
2,yc12okfp02,58.0,4,5.0,6,8.0,6,4,5,5
2,yc12okfp02,58.0,2,2.0,4,3.0,4,,3,1
2,yc12okfp02,59.0,1,2.0,2,0.0,1,,2,1
2,yc12okfp02,59.0,3,4.0,2,0.0,1,2,3,5
2,yc12okfp02,60.0,1,1.0,1,6.0,1,,2,1
2,yc12okfp02,60.0,4,4.0,5,0.0,6,5,4,5
2,yc12okfp02,61.0,1,1.0,1,5.0,2,,1,1
2,yc12okfp02,61.0,3,3.0,1,1.0,2,3,1,5
2,yc12okfp02,62.0,1,1.0,1,4.0,2,,1,1
2,yc12okfp02,62.0,3,5.0,3,4.0,3,1,2,5
2,yc12okfp02,63.0,2,1.0,3,3.0,3,,4,1
2,yc12okfp02,63.0,3,4.0,2,0.0,1,3,2,5
2,yc12okfp02,64.0,1,1.0,1,3.0,1,,2,1
2,yc12okfp02,64.0,3,4.0,2,0.0,1,2,3,5
2,yc12okfp02,65.0,2,1.0,3,3.0,3,,4,1
2,yc12okfp02,65.0,4,3.0,4,3.0,5,4,6,5
2,yc12okfp02,66.0,3,4.0,2,1.0,1,3,2,5
2,yc12okfp02,66.0,2,2.0,4,0.0,3,,4,1
2,yc12okfp02,67.0,3,4.0,2,2.0,3,2,1,5
2,yc12okfp02,67.0,1,2.0,2,0.0,1,,2,1
2,yc12okfp02,68.0,2,1.0,3,3.0,3,,4,1
2,yc12okfp02,68.0,3,4.0,2,2.0,3,2,1,5
2,yc12okfp02,69.0,2,2.0,4,0.0,4,,3,1
2,yc12okfp02,69.0,3,4.0,2,4.0,1,3,2,5
2,yc12okfp02,70.0,3,3.0,1,5.0,2,1,3,5
2,yc12okfp02,70.0,2,1.0,3,1.0,3,,4,1
2,yc12okfp02,71.0,4,5.0,6,4.0,5,4,6,5
2,yc12okfp02,71.0,2,1.0,3,2.0,3,,4,1
2,yc12okfp02,72.0,4,3.0,4,5.0,5,6,4,5
2,yc12okfp02,72.0,2,2.0,4,0.0,4,,3,1
2,yc12okfp02,73.0,2,2.0,4,0.0,4,,3,1
2,yc12okfp02,73.0,3,4.0,2,2.0,1,3,2,5
2,yc12okfp02,74.0,1,2.0,2,0.0,2,,1,1
2,yc12okfp02,74.0,3,5.0,3,1.0,3,2,1,5
2,yc12okfp02,75.0,2,2.0,4,0.0,3,,4,1
2,yc12okfp02,75.0,4,5.0,6,0.0,5,4,6,5
2,yc12okfp02,76.0,3,3.0,1,3.0,2,3,1,5
2,yc12okfp02,76.0,1,1.0,1,0.0,1,,2,1
2,yc12okfp02,77.0,3,4.0,2,0.0,1,2,3,5
2,yc12okfp02,77.0,2,1.0,3,0.0,3,,4,1
2,yc12okfp02,78.0,1,2.0,2,0.0,1,,2,1
2,yc12okfp02,78.0,4,4.0,5,1.0,4,6,5,5
2,yc12okfp02,79.0,4,5.0,6,6.0,5,4,6,5
2,yc12okfp02,79.0,2,1.0,3,0.0,3,,4,1
2,yc12okfp02,80.0,2,2.0,4,2.0,4,,3,1
2,yc12okfp02,80.0,3,3.0,1,3.0,1,3,2,5
2,yc12okfp02,81.0,2,2.0,4,0.0,4,,3,1
2,yc12okfp02,81.0,4,4.0,5,1.0,4,6,5,5
2,yc12okfp02,82.0,2,1.0,3,5.0,3,,4,1
2,yc12okfp02,82.0,3,3.0,1,1.0,1,2,3,5
2,yc12okfp02,83.0,1,1.0,1,7.0,1,,2,1
2,yc12okfp02,83.0,3,3.0,1,0.0,3,2,1,5
2,yc12okfp02,84.0,4,3.0,4,0.0,4,5,6,5
2,yc12okfp02,84.0,2,1.0,3,6.0,4,,3,1
2,yc12okfp02,85.0,2,2.0,4,3.0,4,,3,1
2,yc12okfp02,85.0,4,5.0,6,8.0,5,6,4,5
2,yc12okfp02,86.0,1,1.0,1,6.0,2,,1,1
2,yc12okfp02,86.0,3,3.0,1,1.0,2,3,1,5
2,yc12okfp02,87.0,1,2.0,2,4.0,2,,1,1
2,yc12okfp02,87.0,4,4.0,5,4.0,4,5,6,5
2,yc12okfp02,88.0,1,2.0,2,0.0,2,,1,1
2,yc12okfp02,88.0,3,4.0,2,7.0,1,3,2,5
2,yc12okfp02,89.0,1,2.0,2,0.0,2,,1,1
2,yc12okfp02,89.0,3,5.0,3,4.0,2,3,1,5
2,yc12okfp02,90.0,4,5.0,6,6.0,5,4,6,5
2,yc12okfp02,90.0,2,1.0,3,2.0,3,,4,1
2,yc12okfp02,91.0,3,5.0,3,6.0,2,1,3,5
2,yc12okfp02,91.0,2,1.0,3,3.0,4,,3,1
2,yc12okfp02,92.0,4,5.0,6,6.0,4,5,6,5
2,yc12okfp02,92.0,1,2.0,2,1.0,1,,2,1
2,yc12okfp02,93.0,3,4.0,2,0.0,1,3,2,5
2,yc12okfp02,93.0,1,2.0,2,3.0,1,,2,1
2,yc12okfp02,94.0,1,1.0,1,4.0,1,,2,1
2,yc12okfp02,94.0,4,5.0,6,5.0,6,5,4,5
2,yc12okfp02,95.0,2,2.0,4,3.0,3,,4,1
2,yc12okfp02,95.0,4,5.0,6,5.0,5,6,4,5
2,yc12okfp02,96.0,2,1.0,3,3.0,3,,4,1
2,yc12okfp02,96.0,4,3.0,4,0.0,6,4,5,5
2,yc12okfp02,97.0,1,2.0,2,0.0,1,,2,1
2,yc12okfp02,97.0,4,3.0,4,1.0,4,6,5,5
2,yc12okfp02,98.0,4,4.0,5,2.0,5,4,6,5
2,yc12okfp02,98.0,1,1.0,1,4.0,2,,1,1
2,yc12okfp02,99.0,4,5.0,6,2.0,6,5,4,5
2,yc12okfp02,99.0,1,1.0,1,3.0,1,,2,1
2,yc12okfp02,100.0,3,5.0,3,3.0,2,1,3,5
2,yc12okfp02,100.0,2,2.0,4,2.0,4,,3,1
2,uwc9crh102,1.0,3,4.0,2,1.0,2,3,1,5
2,uwc9crh102,1.0,2,1.0,3,1.0,4,,3,1
2,uwc9crh102,2.0,2,1.0,3,0.0,4,,3,1
2,uwc9crh102,2.0,3,5.0,3,8.0,1,2,3,5
2,uwc9crh102,3.0,2,2.0,4,9.0,3,,4,1
2,uwc9crh102,3.0,4,3.0,4,9.0,6,4,5,5
2,uwc9crh102,4.0,2,2.0,4,7.0,4,,3,1
2,uwc9crh102,4.0,3,5.0,3,9.0,3,1,2,5
2,uwc9crh102,5.0,1,1.0,1,0.0,2,,1,1
2,uwc9crh102,5.0,4,3.0,4,9.0,5,4,6,5
2,uwc9crh102,6.0,2,1.0,3,0.0,4,,3,1
2,uwc9crh102,6.0,3,5.0,3,7.0,3,2,1,5
2,uwc9crh102,7.0,4,5.0,6,8.0,6,4,5,5
2,uwc9crh102,7.0,1,1.0,1,0.0,2,,1,1
2,uwc9crh102,8.0,1,2.0,2,9.0,2,,1,1
2,uwc9crh102,8.0,4,5.0,6,9.0,6,5,4,5
2,uwc9crh102,9.0,3,4.0,2,8.0,1,2,3,5
2,uwc9crh102,9.0,2,1.0,3,1.0,4,,3,1
2,uwc9crh102,10.0,3,4.0,2,6.0,2,1,3,5
2,uwc9crh102,10.0,1,2.0,2,9.0,1,,2,1
2,uwc9crh102,11.0,4,5.0,6,9.0,4,6,5,5
2,uwc9crh102,11.0,2,2.0,4,8.0,3,,4,1
2,uwc9crh102,12.0,1,2.0,2,7.0,1,,2,1
2,uwc9crh102,12.0,3,4.0,2,7.0,3,2,1,5
2,uwc9crh102,13.0,1,2.0,2,6.0,1,,2,1
2,uwc9crh102,13.0,4,5.0,6,9.0,6,5,4,5
2,uwc9crh102,14.0,1,2.0,2,8.0,2,,1,1
2,uwc9crh102,14.0,4,5.0,6,9.0,4,5,6,5
2,uwc9crh102,15.0,4,5.0,6,9.0,5,4,6,5
2,uwc9crh102,15.0,1,2.0,2,7.0,2,,1,1
2,uwc9crh102,16.0,4,5.0,6,7.0,6,4,5,5
2,uwc9crh102,16.0,2,1.0,3,0.0,4,,3,1
2,uwc9crh102,17.0,3,4.0,2,9.0,2,3,1,5
2,uwc9crh102,17.0,1,2.0,2,9.0,1,,2,1
2,uwc9crh102,18.0,1,2.0,2,5.0,1,,2,1
2,uwc9crh102,18.0,3,4.0,2,6.0,2,3,1,5
2,uwc9crh102,19.0,4,5.0,6,9.0,4,5,6,5
2,uwc9crh102,19.0,2,2.0,4,5.0,3,,4,1
2,uwc9crh102,20.0,4,5.0,6,9.0,5,4,6,5
2,uwc9crh102,20.0,2,2.0,4,5.0,3,,4,1
2,uwc9crh102,21.0,3,4.0,2,5.0,1,3,2,5
2,uwc9crh102,21.0,1,1.0,1,3.0,2,,1,1
2,uwc9crh102,22.0,3,4.0,2,9.0,1,2,3,5
2,uwc9crh102,22.0,1,1.0,1,1.0,1,,2,1
2,uwc9crh102,23.0,3,4.0,2,4.0,1,2,3,5
2,uwc9crh102,23.0,1,1.0,1,0.0,2,,1,1
2,uwc9crh102,24.0,3,4.0,2,4.0,3,1,2,5
2,uwc9crh102,24.0,2,2.0,4,5.0,3,,4,1
2,uwc9crh102,25.0,4,5.0,6,9.0,4,6,5,5
2,uwc9crh102,25.0,2,2.0,4,7.0,3,,4,1
2,uwc9crh102,26.0,4,5.0,6,9.0,4,6,5,5
2,uwc9crh102,26.0,1,2.0,2,9.0,2,,1,1
2,uwc9crh102,27.0,2,2.0,4,2.0,3,,4,1
2,uwc9crh102,27.0,4,5.0,6,6.0,6,4,5,5
2,uwc9crh102,28.0,2,1.0,3,0.0,4,,3,1
2,uwc9crh102,28.0,3,4.0,2,5.0,3,1,2,5
2,uwc9crh102,29.0,1,2.0,2,3.0,1,,2,1
2,uwc9crh102,29.0,3,4.0,2,5.0,2,1,3,5
2,uwc9crh102,30.0,3,4.0,2,7.0,2,1,3,5
2,uwc9crh102,30.0,1,1.0,1,0.0,2,,1,1
2,uwc9crh102,31.0,4,5.0,6,7.0,5,4,6,5
2,uwc9crh102,31.0,2,2.0,4,0.0,3,,4,1
2,uwc9crh102,32.0,1,1.0,1,2.0,1,,2,1
2,uwc9crh102,32.0,4,5.0,6,2.0,5,6,4,5
2,uwc9crh102,33.0,1,2.0,2,1.0,1,,2,1
2,uwc9crh102,33.0,4,5.0,6,1.0,4,6,5,5
2,uwc9crh102,34.0,4,5.0,6,1.0,4,5,6,5
2,uwc9crh102,34.0,1,1.0,1,5.0,2,,1,1
2,uwc9crh102,35.0,2,1.0,3,1.0,3,,4,1
2,uwc9crh102,35.0,3,3.0,1,1.0,2,1,3,5
2,uwc9crh102,36.0,2,2.0,4,4.0,3,,4,1
2,uwc9crh102,36.0,4,3.0,4,4.0,4,5,6,5
2,uwc9crh102,37.0,1,2.0,2,2.0,1,,2,1
2,uwc9crh102,37.0,3,5.0,3,6.0,2,1,3,5
2,uwc9crh102,38.0,3,4.0,2,9.0,1,2,3,5
2,uwc9crh102,38.0,2,1.0,3,0.0,4,,3,1
2,uwc9crh102,39.0,1,2.0,2,1.0,1,,2,1
2,uwc9crh102,39.0,3,4.0,2,9.0,1,2,3,5
2,uwc9crh102,40.0,1,2.0,2,3.0,2,,1,1
2,uwc9crh102,40.0,4,5.0,6,9.0,4,5,6,5
2,uwc9crh102,41.0,2,1.0,3,2.0,4,,3,1
2,uwc9crh102,41.0,3,5.0,3,9.0,1,2,3,5
2,uwc9crh102,42.0,3,5.0,3,9.0,1,2,3,5
2,uwc9crh102,42.0,2,2.0,4,5.0,4,,3,1
2,uwc9crh102,43.0,1,2.0,2,5.0,1,,2,1
2,uwc9crh102,43.0,4,5.0,6,9.0,4,6,5,5
2,uwc9crh102,44.0,4,5.0,6,5.0,4,5,6,5
2,uwc9crh102,44.0,2,1.0,3,2.0,3,,4,1
2,uwc9crh102,45.0,3,4.0,2,7.0,1,3,2,5
2,uwc9crh102,45.0,1,2.0,2,9.0,1,,2,1
2,uwc9crh102,46.0,3,4.0,2,8.0,3,2,1,5
2,uwc9crh102,46.0,2,2.0,4,6.0,3,,4,1
2,uwc9crh102,47.0,2,1.0,3,0.0,4,,3,1
2,uwc9crh102,47.0,3,4.0,2,9.0,2,1,3,5
2,uwc9crh102,48.0,2,2.0,4,4.0,3,,4,1
2,uwc9crh102,48.0,3,4.0,2,9.0,3,2,1,5
2,uwc9crh102,49.0,4,3.0,4,9.0,4,5,6,5
2,uwc9crh102,49.0,2,1.0,3,0.0,3,,4,1
2,uwc9crh102,50.0,1,2.0,2,2.0,2,,1,1
2,uwc9crh102,50.0,4,5.0,6,5.0,6,5,4,5
2,uwc9crh102,51.0,4,5.0,6,5.0,5,4,6,5
2,uwc9crh102,51.0,2,2.0,4,2.0,3,,4,1
2,uwc9crh102,52.0,2,2.0,4,1.0,3,,4,1
2,uwc9crh102,52.0,3,4.0,2,8.0,1,3,2,5
2,uwc9crh102,53.0,2,1.0,3,5.0,4,,3,1
2,uwc9crh102,53.0,4,5.0,6,0.0,6,5,4,5
2,uwc9crh102,54.0,3,4.0,2,9.0,3,1,2,5
2,uwc9crh102,54.0,2,1.0,3,4.0,3,,4,1
2,uwc9crh102,55.0,3,4.0,2,9.0,1,3,2,5
2,uwc9crh102,55.0,2,1.0,3,1.0,3,,4,1
2,uwc9crh102,56.0,1,2.0,2,3.0,1,,2,1
2,uwc9crh102,56.0,4,5.0,6,0.0,4,5,6,5
2,uwc9crh102,57.0,4,3.0,4,5.0,6,4,5,5
2,uwc9crh102,57.0,2,2.0,4,3.0,4,,3,1
2,uwc9crh102,58.0,3,5.0,3,4.0,1,3,2,5
2,uwc9crh102,58.0,2,2.0,4,3.0,3,,4,1
2,uwc9crh102,59.0,4,4.0,5,3.0,4,6,5,5
2,uwc9crh102,59.0,2,2.0,4,2.0,3,,4,1
2,uwc9crh102,60.0,1,2.0,2,9.0,1,,2,1
2,uwc9crh102,60.0,4,4.0,5,5.0,4,5,6,5
2,uwc9crh102,61.0,4,3.0,4,2.0,5,4,6,5
2,uwc9crh102,61.0,1,2.0,2,9.0,1,,2,1
2,uwc9crh102,62.0,3,5.0,3,9.0,1,2,3,5
2,uwc9crh102,62.0,1,2.0,2,7.0,1,,2,1
2,uwc9crh102,63.0,1,2.0,2,3.0,2,,1,1
2,uwc9crh102,63.0,4,4.0,5,4.0,5,4,6,5
