day,subject,trial,s1,s2,c,r,stim_l,stim_r,stake,s1L
2,lg4qz3mg01,8.0,1,1.0,1,1.0,1,2,1,1
2,lg4qz3mg01,8.0,3,4.0,2,7.0,2,1,5,0
2,lg4qz3mg01,9.0,1,1.0,1,2.0,2,1,1,0
2,lg4qz3mg01,9.0,4,4.0,4,7.0,3,4,5,1
2,lg4qz3mg01,10.0,3,4.0,2,7.0,2,1,5,0
2,lg4qz3mg01,10.0,1,2.0,2,9.0,2,1,1,0
2,lg4qz3mg01,11.0,1,1.0,1,6.0,2,1,1,0
2,lg4qz3mg01,11.0,3,4.0,2,7.0,1,2,5,1
2,lg4qz3mg01,12.0,4,4.0,4,5.0,3,4,5,1
2,lg4qz3mg01,12.0,1,2.0,2,7.0,1,2,1,1
2,lg4qz3mg01,13.0,4,4.0,4,6.0,4,3,5,0
2,lg4qz3mg01,13.0,2,2.0,4,8.0,4,3,1,0
2,lg4qz3mg01,14.0,4,4.0,4,9.0,4,3,5,0
2,lg4qz3mg01,14.0,1,1.0,1,3.0,2,1,1,0
2,lg4qz3mg01,15.0,2,2.0,4,9.0,3,4,1,1
2,lg4qz3mg01,15.0,3,4.0,2,8.0,1,2,5,1
2,lg4qz3mg01,16.0,3,4.0,2,5.0,1,2,5,1
2,lg4qz3mg01,16.0,1,2.0,2,7.0,2,1,1,0
2,lg4qz3mg01,17.0,1,1.0,1,7.0,2,1,1,0
2,lg4qz3mg01,17.0,4,4.0,4,5.0,3,4,5,1
2,lg4qz3mg01,18.0,3,4.0,2,3.0,1,2,5,1
2,lg4qz3mg01,18.0,1,2.0,2,9.0,2,1,1,0
2,lg4qz3mg01,19.0,1,1.0,1,4.0,2,1,1,0
2,lg4qz3mg01,19.0,4,4.0,4,0.0,4,3,5,0
2,lg4qz3mg01,20.0,2,2.0,4,7.0,3,4,1,1
2,lg4qz3mg01,20.0,3,3.0,1,2.0,2,1,5,0
2,lg4qz3mg01,21.0,2,2.0,4,7.0,3,4,1,1
2,lg4qz3mg01,21.0,4,4.0,4,1.0,4,3,5,0
2,lg4qz3mg01,22.0,1,1.0,1,8.0,2,1,1,0
2,lg4qz3mg01,22.0,3,4.0,2,0.0,1,2,5,1
2,lg4qz3mg01,23.0,3,3.0,1,0.0,1,2,5,1
2,lg4qz3mg01,23.0,2,1.0,3,9.0,4,3,1,0
2,lg4qz3mg01,24.0,3,4.0,2,3.0,2,1,5,0
2,lg4qz3mg01,24.0,1,1.0,1,9.0,1,2,1,1
2,lg4qz3mg01,25.0,4,3.0,3,2.0,4,3,5,0
2,lg4qz3mg01,25.0,1,1.0,1,9.0,1,2,1,1
2,lg4qz3mg01,26.0,2,2.0,4,7.0,4,3,1,0
2,lg4qz3mg01,26.0,4,4.0,4,7.0,4,3,5,0
2,lg4qz3mg01,27.0,3,4.0,2,9.0,2,1,5,0
2,lg4qz3mg01,27.0,2,2.0,4,8.0,3,4,1,1
2,lg4qz3mg01,28.0,4,4.0,4,9.0,3,4,5,1
2,lg4qz3mg01,28.0,1,2.0,2,9.0,2,1,1,0
2,lg4qz3mg01,29.0,1,1.0,1,4.0,2,1,1,0
2,lg4qz3mg01,29.0,4,4.0,4,7.0,4,3,5,0
2,lg4qz3mg01,30.0,4,4.0,4,6.0,4,3,5,0
2,lg4qz3mg01,30.0,1,2.0,2,8.0,1,2,1,1
2,lg4qz3mg01,31.0,2,2.0,4,9.0,3,4,1,1
2,lg4qz3mg01,31.0,4,4.0,4,9.0,4,3,5,0
2,lg4qz3mg01,32.0,1,1.0,1,7.0,2,1,1,0
2,lg4qz3mg01,32.0,3,4.0,2,6.0,2,1,5,0
2,lg4qz3mg01,33.0,2,2.0,4,9.0,3,4,1,1
2,lg4qz3mg01,33.0,3,3.0,1,5.0,2,1,5,0
2,lg4qz3mg01,34.0,4,4.0,4,0.0,3,4,5,1
2,lg4qz3mg01,34.0,2,2.0,4,9.0,4,3,1,0
2,lg4qz3mg01,35.0,4,4.0,4,0.0,4,3,5,0
2,lg4qz3mg01,35.0,2,2.0,4,9.0,3,4,1,1
2,lg4qz3mg01,36.0,2,2.0,4,9.0,3,4,1,1
2,lg4qz3mg01,36.0,4,3.0,3,8.0,3,4,5,1
2,lg4qz3mg01,37.0,2,2.0,4,6.0,4,3,1,0
2,lg4qz3mg01,37.0,3,4.0,2,2.0,2,1,5,0
2,lg4qz3mg01,38.0,2,1.0,3,7.0,3,4,1,1
2,lg4qz3mg01,38.0,4,3.0,3,3.0,3,4,5,1
2,lg4qz3mg01,39.0,1,1.0,1,9.0,1,2,1,1
2,lg4qz3mg01,39.0,4,4.0,4,2.0,3,4,5,1
2,lg4qz3mg01,40.0,2,2.0,4,6.0,4,3,1,0
2,lg4qz3mg01,40.0,4,4.0,4,0.0,4,3,5,0
2,lg4qz3mg01,41.0,3,3.0,1,3.0,2,1,5,0
2,lg4qz3mg01,41.0,2,1.0,3,8.0,3,4,1,1
2,lg4qz3mg01,42.0,1,1.0,1,6.0,1,2,1,1
2,lg4qz3mg01,42.0,4,3.0,3,7.0,4,3,5,0
2,lg4qz3mg01,43.0,2,2.0,4,3.0,3,4,1,1
2,lg4qz3mg01,43.0,4,3.0,3,7.0,4,3,5,0
2,lg4qz3mg01,44.0,2,2.0,4,5.0,4,3,1,0
2,lg4qz3mg01,44.0,3,3.0,1,9.0,1,2,5,1
2,lg4qz3mg01,45.0,1,2.0,2,6.0,2,1,1,0
2,lg4qz3mg01,45.0,4,3.0,3,6.0,3,4,5,1
2,lg4qz3mg01,46.0,2,2.0,4,4.0,4,3,1,0
2,lg4qz3mg01,46.0,4,3.0,3,7.0,4,3,5,0
2,lg4qz3mg01,47.0,4,4.0,4,2.0,3,4,5,1
2,lg4qz3mg01,47.0,2,1.0,3,0.0,3,4,1,1
2,lg4qz3mg01,48.0,2,2.0,4,3.0,3,4,1,1
2,lg4qz3mg01,48.0,3,4.0,2,0.0,1,2,5,1
2,lg4qz3mg01,49.0,2,2.0,4,0.0,4,3,1,0
2,lg4qz3mg01,49.0,4,3.0,3,8.0,3,4,5,1
2,lg4qz3mg01,50.0,3,3.0,1,6.0,2,1,5,0
2,lg4qz3mg01,50.0,1,2.0,2,0.0,2,1,1,0
2,lg4qz3mg01,51.0,2,1.0,3,2.0,4,3,1,0
2,lg4qz3mg01,51.0,3,3.0,1,7.0,1,2,5,1
2,lg4qz3mg01,52.0,1,2.0,2,1.0,2,1,1,0
2,lg4qz3mg01,52.0,4,3.0,3,7.0,3,4,5,1
2,lg4qz3mg01,53.0,2,1.0,3,4.0,4,3,1,0
2,lg4qz3mg01,53.0,4,3.0,3,8.0,3,4,5,1
2,lg4qz3mg01,54.0,4,3.0,3,8.0,3,4,5,1
2,lg4qz3mg01,54.0,2,1.0,3,3.0,4,3,1,0
2,lg4qz3mg01,55.0,1,1.0,1,6.0,1,2,1,1
2,lg4qz3mg01,55.0,3,3.0,1,9.0,1,2,5,1
2,lg4qz3mg01,56.0,3,3.0,1,9.0,1,2,5,1
2,lg4qz3mg01,56.0,1,1.0,1,5.0,1,2,1,1
2,lg4qz3mg01,57.0,2,2.0,4,0.0,4,3,1,0
2,lg4qz3mg01,57.0,3,4.0,2,4.0,1,2,5,1
2,lg4qz3mg01,58.0,2,2.0,4,2.0,3,4,1,1
2,lg4qz3mg01,58.0,3,3.0,1,9.0,1,2,5,1
2,lg4qz3mg01,59.0,1,1.0,1,5.0,1,2,1,1
2,lg4qz3mg01,59.0,4,3.0,3,9.0,4,3,5,0
2,lg4qz3mg01,60.0,1,2.0,2,2.0,2,1,1,0
2,lg4qz3mg01,60.0,4,3.0,3,9.0,4,3,5,0
2,lg4qz3mg01,61.0,4,4.0,4,4.0,3,4,5,1
2,lg4qz3mg01,61.0,1,2.0,2,0.0,1,2,1,1
2,lg4qz3mg01,62.0,1,2.0,2,1.0,1,2,1,1
2,lg4qz3mg01,62.0,3,4.0,2,4.0,2,1,5,0
2,lg4qz3mg01,63.0,2,1.0,3,9.0,3,4,1,1
2,lg4qz3mg01,63.0,3,4.0,2,3.0,1,2,5,1
2,lg4qz3mg01,64.0,2,2.0,4,0.0,3,4,1,1
2,lg4qz3mg01,64.0,3,4.0,2,5.0,2,1,5,0
2,lg4qz3mg01,65.0,1,1.0,1,7.0,2,1,1,0
2,lg4qz3mg01,65.0,4,3.0,3,9.0,4,3,5,0
2,lg4qz3mg01,66.0,4,3.0,3,4.0,3,4,5,1
2,lg4qz3mg01,66.0,1,2.0,2,0.0,1,2,1,1
2,lg4qz3mg01,67.0,4,3.0,3,4.0,4,3,5,0
2,lg4qz3mg01,67.0,2,2.0,4,1.0,3,4,1,1
2,lg4qz3mg01,68.0,2,2.0,4,1.0,3,4,1,1
2,lg4qz3mg01,68.0,4,4.0,4,4.0,3,4,5,1
2,lg4qz3mg01,69.0,2,2.0,4,3.0,3,4,1,1
2,lg4qz3mg01,69.0,4,3.0,3,0.0,3,4,5,1
2,lg4qz3mg01,70.0,3,4.0,2,8.0,1,2,5,1
2,lg4qz3mg01,70.0,2,2.0,4,3.0,4,3,1,0
2,lg4qz3mg01,71.0,1,1.0,1,8.0,1,2,1,1
2,lg4qz3mg01,71.0,4,3.0,3,1.0,4,3,5,0
2,lg4qz3mg01,72.0,2,2.0,4,4.0,3,4,1,1
2,lg4qz3mg01,72.0,4,3.0,3,0.0,4,3,5,0
2,lg4qz3mg01,73.0,4,3.0,3,6.0,3,4,5,1
2,lg4qz3mg01,73.0,2,2.0,4,5.0,3,4,1,1
2,lg4qz3mg01,74.0,4,4.0,4,9.0,3,4,5,1
2,lg4qz3mg01,74.0,1,1.0,1,9.0,1,2,1,1
2,lg4qz3mg01,75.0,3,4.0,2,7.0,2,1,5,0
2,lg4qz3mg01,75.0,2,1.0,3,9.0,3,4,1,1
2,lg4qz3mg01,76.0,4,3.0,3,7.0,4,3,5,0
2,lg4qz3mg01,76.0,2,2.0,4,8.0,4,3,1,0
2,lg4qz3mg01,77.0,1,1.0,1,8.0,2,1,1,0
2,lg4qz3mg01,77.0,4,4.0,4,9.0,3,4,5,1
2,lg4qz3mg01,78.0,1,2.0,2,8.0,2,1,1,0
2,lg4qz3mg01,78.0,3,4.0,2,5.0,1,2,5,1
2,lg4qz3mg01,79.0,2,2.0,4,9.0,4,3,1,0
2,lg4qz3mg01,79.0,3,4.0,2,7.0,2,1,5,0
2,lg4qz3mg01,80.0,1,2.0,2,8.0,1,2,1,1
2,lg4qz3mg01,80.0,3,4.0,2,8.0,2,1,5,0
2,lg4qz3mg01,81.0,3,4.0,2,6.0,2,1,5,0
2,lg4qz3mg01,81.0,2,1.0,3,9.0,3,4,1,1
2,lg4qz3mg01,82.0,2,1.0,3,9.0,4,3,1,0
2,lg4qz3mg01,82.0,3,4.0,2,5.0,1,2,5,1
2,lg4qz3mg01,83.0,4,3.0,3,2.0,3,4,5,1
2,lg4qz3mg01,83.0,1,1.0,1,9.0,2,1,1,0
2,lg4qz3mg01,84.0,2,1.0,3,9.0,4,3,1,0
2,lg4qz3mg01,84.0,3,4.0,2,7.0,2,1,5,0
2,lg4qz3mg01,85.0,3,4.0,2,4.0,2,1,5,0
2,lg4qz3mg01,85.0,2,1.0,3,7.0,4,3,1,0
2,lg4qz3mg01,86.0,4,4.0,4,3.0,4,3,5,0
2,lg4qz3mg01,86.0,2,1.0,3,5.0,4,3,1,0
2,lg4qz3mg01,87.0,1,2.0,2,5.0,1,2,1,1
2,lg4qz3mg01,87.0,4,3.0,3,9.0,3,4,5,1
2,lg4qz3mg01,88.0,3,4.0,2,4.0,1,2,5,1
2,lg4qz3mg01,88.0,1,2.0,2,2.0,2,1,1,0
2,lg4qz3mg01,89.0,3,4.0,2,5.0,2,1,5,0
2,lg4qz3mg01,89.0,1,2.0,2,3.0,2,1,1,0
2,lg4qz3mg01,90.0,3,3.0,1,7.0,2,1,5,0
2,lg4qz3mg01,90.0,1,2.0,2,0.0,2,1,1,0
2,lg4qz3mg01,91.0,2,1.0,3,8.0,4,3,1,0
2,lg4qz3mg01,91.0,4,3.0,3,9.0,4,3,5,0
2,lg4qz3mg01,92.0,4,4.0,4,0.0,3,4,5,1
2,lg4qz3mg01,92.0,1,1.0,1,8.0,2,1,1,0
2,lg4qz3mg01,93.0,2,2.0,4,0.0,3,4,1,1
2,lg4qz3mg01,93.0,4,3.0,3,6.0,4,3,5,0
2,lg4qz3mg01,94.0,2,1.0,3,6.0,3,4,1,1
2,lg4qz3mg01,94.0,4,3.0,3,6.0,4,3,5,0
2,lg4qz3mg01,95.0,2,1.0,3,8.0,3,4,1,1
2,lg4qz3mg01,95.0,3,4.0,2,2.0,2,1,5,0
2,lg4qz3mg01,96.0,1,2.0,2,0.0,2,1,1,0
2,lg4qz3mg01,96.0,3,3.0,1,9.0,2,1,5,0
2,lg4qz3mg01,97.0,4,3.0,3,9.0,4,3,5,0
2,lg4qz3mg01,97.0,2,2.0,4,0.0,3,4,1,1
2,lg4qz3mg01,98.0,1,1.0,1,6.0,1,2,1,1
2,lg4qz3mg01,98.0,4,3.0,3,8.0,3,4,5,1
2,lg4qz3mg01,99.0,2,2.0,4,0.0,3,4,1,1
2,lg4qz3mg01,99.0,3,3.0,1,4.0,2,1,5,0
2,lg4qz3mg01,100.0,2,2.0,4,0.0,4,3,1,0
2,lg4qz3mg01,100.0,4,4.0,4,5.0,3,4,5,1
2,6zzd4a0w01,1.0,2,1.0,3,7.0,3,4,1,1
2,6zzd4a0w01,1.0,4,4.0,4,-1.0,4,3,5,0
2,6zzd4a0w01,2.0,1,2.0,2,4.0,2,1,1,0
2,6zzd4a0w01,2.0,4,4.0,4,3.0,4,3,5,0
2,6zzd4a0w01,3.0,1,1.0,1,6.0,2,1,1,0
2,6zzd4a0w01,3.0,4,3.0,3,4.0,3,4,5,1
2,6zzd4a0w01,4.0,1,1.0,1,6.0,2,1,1,0
2,6zzd4a0w01,4.0,4,3.0,3,2.0,3,4,5,1
2,6zzd4a0w01,5.0,3,3.0,1,2.0,2,1,5,0
2,6zzd4a0w01,5.0,2,2.0,4,8.0,4,3,1,0
2,6zzd4a0w01,6.0,1,2.0,2,7.0,1,2,1,1
2,6zzd4a0w01,6.0,3,4.0,2,2.0,1,2,5,1
2,6zzd4a0w01,7.0,3,3.0,1,3.0,1,2,5,1
2,6zzd4a0w01,7.0,2,1.0,3,4.0,4,3,1,0
2,6zzd4a0w01,8.0,2,1.0,3,4.0,3,4,1,1
2,6zzd4a0w01,8.0,3,4.0,2,0.0,1,2,5,1
2,6zzd4a0w01,9.0,2,2.0,4,5.0,4,3,1,0
2,6zzd4a0w01,9.0,3,4.0,2,1.0,2,1,5,0
2,6zzd4a0w01,10.0,2,2.0,4,4.0,4,3,1,0
2,6zzd4a0w01,10.0,4,4.0,4,0.0,4,3,5,0
2,6zzd4a0w01,11.0,2,1.0,3,3.0,4,3,1,0
2,6zzd4a0w01,11.0,3,4.0,2,0.0,1,2,5,1
2,6zzd4a0w01,12.0,2,2.0,4,9.0,3,4,1,1
2,6zzd4a0w01,12.0,4,4.0,4,1.0,4,3,5,0
2,6zzd4a0w01,13.0,3,4.0,2,3.0,1,2,5,1
2,6zzd4a0w01,13.0,2,1.0,3,9.0,3,4,1,1
2,6zzd4a0w01,14.0,4,4.0,4,3.0,4,3,5,0
2,6zzd4a0w01,14.0,2,1.0,3,9.0,4,3,1,0
2,6zzd4a0w01,15.0,2,2.0,4,6.0,4,3,1,0
2,6zzd4a0w01,15.0,4,3.0,3,5.0,4,3,5,0
2,6zzd4a0w01,16.0,4,4.0,4,4.0,4,3,5,0
2,6zzd4a0w01,16.0,1,1.0,1,6.0,2,1,1,0
2,6zzd4a0w01,17.0,2,2.0,4,6.0,4,3,1,0
2,6zzd4a0w01,17.0,4,4.0,4,2.0,3,4,5,1
2,6zzd4a0w01,18.0,2,2.0,4,5.0,4,3,1,0
2,6zzd4a0w01,18.0,4,4.0,4,1.0,3,4,5,1
2,6zzd4a0w01,19.0,2,2.0,4,4.0,4,3,1,0
2,6zzd4a0w01,19.0,4,3.0,3,9.0,4,3,5,0
2,6zzd4a0w01,20.0,4,3.0,3,4.0,4,3,5,0
2,6zzd4a0w01,20.0,1,1.0,1,2.0,1,2,1,1
2,6zzd4a0w01,21.0,3,3.0,1,4.0,2,1,5,0
2,6zzd4a0w01,21.0,1,1.0,1,3.0,2,1,1,0
2,6zzd4a0w01,22.0,4,4.0,4,3.0,4,3,5,0
2,6zzd4a0w01,22.0,1,2.0,2,0.0,1,2,1,1
2,6zzd4a0w01,23.0,3,4.0,2,5.0,1,2,5,1
2,6zzd4a0w01,23.0,2,1.0,3,4.0,4,3,1,0
2,6zzd4a0w01,24.0,1,1.0,1,5.0,1,2,1,1
2,6zzd4a0w01,24.0,4,3.0,3,0.0,4,3,5,0
2,6zzd4a0w01,25.0,3,3.0,1,0.0,1,2,5,1
2,6zzd4a0w01,25.0,1,2.0,2,1.0,1,2,1,1
2,6zzd4a0w01,26.0,4,3.0,3,1.0,3,4,5,1
2,6zzd4a0w01,26.0,2,1.0,3,6.0,4,3,1,0
2,6zzd4a0w01,27.0,2,2.0,4,0.0,4,3,1,0
2,6zzd4a0w01,27.0,4,4.0,4,3.0,3,4,5,1
2,6zzd4a0w01,28.0,1,1.0,1,9.0,1,2,1,1
2,6zzd4a0w01,28.0,3,4.0,2,6.0,1,2,5,1
2,6zzd4a0w01,29.0,1,2.0,2,0.0,2,1,1,0
2,6zzd4a0w01,29.0,3,4.0,2,8.0,1,2,5,1
2,6zzd4a0w01,30.0,1,1.0,1,4.0,2,1,1,0
2,6zzd4a0w01,30.0,4,3.0,3,1.0,3,4,5,1
2,6zzd4a0w01,31.0,3,3.0,1,1.0,2,1,5,0
2,6zzd4a0w01,31.0,2,2.0,4,1.0,3,4,1,1
2,6zzd4a0w01,32.0,3,3.0,1,1.0,1,2,5,1
2,6zzd4a0w01,32.0,2,2.0,4,3.0,3,4,1,1
2,6zzd4a0w01,33.0,2,1.0,3,4.0,4,3,1,0
2,6zzd4a0w01,33.0,3,3.0,1,0.0,1,2,5,1
2,6zzd4a0w01,34.0,2,1.0,3,3.0,3,4,1,1
2,6zzd4a0w01,34.0,4,3.0,3,0.0,4,3,5,0
2,6zzd4a0w01,35.0,1,2.0,2,1.0,2,1,1,0
2,6zzd4a0w01,35.0,4,4.0,4,5.0,4,3,5,0
2,6zzd4a0w01,36.0,2,2.0,4,0.0,4,3,1,0
2,6zzd4a0w01,36.0,3,3.0,1,0.0,1,2,5,1
2,6zzd4a0w01,37.0,2,2.0,4,0.0,3,4,1,1
2,6zzd4a0w01,37.0,3,3.0,1,0.0,1,2,5,1
2,6zzd4a0w01,38.0,3,4.0,2,6.0,1,2,5,1
2,6zzd4a0w01,38.0,2,1.0,3,9.0,4,3,1,0
2,6zzd4a0w01,39.0,3,4.0,2,5.0,1,2,5,1
2,6zzd4a0w01,39.0,1,2.0,2,0.0,1,2,1,1
2,6zzd4a0w01,40.0,2,2.0,4,2.0,4,3,1,0
2,6zzd4a0w01,40.0,3,4.0,2,6.0,1,2,5,1
2,6zzd4a0w01,41.0,3,3.0,1,0.0,2,1,5,0
2,6zzd4a0w01,41.0,2,1.0,3,4.0,4,3,1,0
2,6zzd4a0w01,42.0,2,1.0,3,6.0,4,3,1,0
2,6zzd4a0w01,42.0,3,3.0,1,0.0,1,2,5,1
2,6zzd4a0w01,43.0,4,4.0,4,9.0,3,4,5,1
2,6zzd4a0w01,43.0,1,1.0,1,8.0,1,2,1,1
2,6zzd4a0w01,44.0,3,4.0,2,9.0,2,1,5,0
2,6zzd4a0w01,44.0,2,2.0,4,8.0,4,3,1,0
2,6zzd4a0w01,45.0,2,1.0,3,7.0,4,3,1,0
2,6zzd4a0w01,45.0,4,3.0,3,3.0,3,4,5,1
2,6zzd4a0w01,46.0,4,3.0,3,4.0,4,3,5,0
2,6zzd4a0w01,46.0,1,1.0,1,8.0,1,2,1,1
2,6zzd4a0w01,47.0,3,4.0,2,8.0,1,2,5,1
2,6zzd4a0w01,47.0,2,1.0,3,8.0,4,3,1,0
2,6zzd4a0w01,48.0,3,4.0,2,5.0,2,1,5,0
2,6zzd4a0w01,48.0,1,1.0,1,6.0,2,1,1,0
2,6zzd4a0w01,49.0,1,1.0,1,5.0,1,2,1,1
2,6zzd4a0w01,49.0,4,3.0,3,0.0,4,3,5,0
2,6zzd4a0w01,50.0,1,2.0,2,8.0,2,1,1,0
2,6zzd4a0w01,50.0,3,4.0,2,2.0,1,2,5,1
2,6zzd4a0w01,51.0,4,4.0,4,2.0,4,3,5,0
2,6zzd4a0w01,51.0,1,1.0,1,6.0,2,1,1,0
2,6zzd4a0w01,52.0,1,2.0,2,6.0,1,2,1,1
2,6zzd4a0w01,52.0,3,3.0,1,0.0,1,2,5,1
2,6zzd4a0w01,53.0,3,4.0,2,0.0,1,2,5,1
2,6zzd4a0w01,53.0,2,2.0,4,7.0,3,4,1,1
2,6zzd4a0w01,54.0,3,4.0,2,0.0,2,1,5,0
2,6zzd4a0w01,54.0,2,1.0,3,5.0,4,3,1,0
2,6zzd4a0w01,55.0,4,3.0,3,0.0,4,3,5,0
2,6zzd4a0w01,55.0,1,1.0,1,6.0,1,2,1,1
2,6zzd4a0w01,56.0,4,4.0,4,0.0,3,4,5,1
2,6zzd4a0w01,56.0,2,2.0,4,9.0,3,4,1,1
2,6zzd4a0w01,57.0,1,2.0,2,6.0,1,2,1,1
2,6zzd4a0w01,57.0,3,3.0,1,0.0,2,1,5,0
2,6zzd4a0w01,58.0,3,3.0,1,0.0,1,2,5,1
2,6zzd4a0w01,58.0,2,2.0,4,7.0,3,4,1,1
2,6zzd4a0w01,59.0,3,3.0,1,3.0,2,1,5,0
2,6zzd4a0w01,59.0,1,1.0,1,7.0,1,2,1,1
2,6zzd4a0w01,60.0,2,2.0,4,9.0,3,4,1,1
2,6zzd4a0w01,60.0,3,4.0,2,0.0,1,2,5,1
2,6zzd4a0w01,61.0,1,2.0,2,7.0,2,1,1,0
2,6zzd4a0w01,61.0,4,4.0,4,0.0,4,3,5,0
2,6zzd4a0w01,62.0,1,2.0,2,8.0,2,1,1,0
2,6zzd4a0w01,62.0,4,4.0,4,0.0,4,3,5,0
2,6zzd4a0w01,63.0,3,3.0,1,9.0,2,1,5,0
2,6zzd4a0w01,63.0,1,2.0,2,8.0,1,2,1,1
2,6zzd4a0w01,64.0,4,4.0,4,0.0,4,3,5,0
2,6zzd4a0w01,64.0,2,2.0,4,5.0,3,4,1,1
2,6zzd4a0w01,65.0,1,2.0,2,4.0,1,2,1,1
2,6zzd4a0w01,65.0,4,3.0,3,9.0,4,3,5,0
2,6zzd4a0w01,66.0,3,4.0,2,0.0,2,1,5,0
2,6zzd4a0w01,66.0,1,2.0,2,5.0,1,2,1,1
2,6zzd4a0w01,67.0,4,4.0,4,0.0,3,4,5,1
2,6zzd4a0w01,67.0,1,2.0,2,4.0,2,1,1,0
2,6zzd4a0w01,68.0,2,1.0,3,4.0,4,3,1,0
2,6zzd4a0w01,68.0,3,4.0,2,0.0,2,1,5,0
2,6zzd4a0w01,69.0,3,4.0,2,0.0,1,2,5,1
2,6zzd4a0w01,69.0,2,1.0,3,4.0,4,3,1,0
2,6zzd4a0w01,70.0,3,4.0,2,2.0,1,2,5,1
2,6zzd4a0w01,70.0,2,2.0,4,0.0,3,4,1,1
2,6zzd4a0w01,71.0,2,2.0,4,0.0,4,3,1,0
2,6zzd4a0w01,71.0,3,4.0,2,1.0,1,2,5,1
2,6zzd4a0w01,72.0,4,4.0,4,2.0,3,4,5,1
2,6zzd4a0w01,72.0,2,2.0,4,3.0,4,3,1,0
2,6zzd4a0w01,73.0,1,2.0,2,2.0,1,2,1,1
2,6zzd4a0w01,73.0,4,3.0,3,8.0,3,4,5,1
2,6zzd4a0w01,74.0,3,4.0,2,0.0,1,2,5,1
2,6zzd4a0w01,74.0,1,1.0,1,3.0,1,2,1,1
2,6zzd4a0w01,75.0,4,3.0,3,8.0,4,3,5,0
2,6zzd4a0w01,75.0,2,1.0,3,3.0,4,3,1,0
2,6zzd4a0w01,76.0,4,4.0,4,0.0,4,3,5,0
2,6zzd4a0w01,76.0,1,1.0,1,3.0,2,1,1,0
2,6zzd4a0w01,77.0,4,3.0,3,9.0,4,3,5,0
2,6zzd4a0w01,77.0,1,1.0,1,0.0,2,1,1,0
2,6zzd4a0w01,78.0,2,2.0,4,0.0,3,4,1,1
2,6zzd4a0w01,78.0,3,3.0,1,9.0,2,1,5,0
2,6zzd4a0w01,79.0,1,1.0,1,3.0,2,1,1,0
2,6zzd4a0w01,79.0,4,3.0,3,9.0,4,3,5,0
2,6zzd4a0w01,80.0,2,1.0,3,4.0,4,3,1,0
2,6zzd4a0w01,80.0,3,4.0,2,5.0,1,2,5,1
2,6zzd4a0w01,81.0,4,4.0,4,9.0,3,4,5,1
2,6zzd4a0w01,81.0,1,,,-1.0,1,2,1,1
2,6zzd4a0w01,82.0,3,3.0,1,9.0,2,1,5,0
2,6zzd4a0w01,82.0,2,1.0,3,5.0,4,3,1,0
2,6zzd4a0w01,83.0,2,1.0,3,5.0,4,3,1,0
2,6zzd4a0w01,83.0,3,3.0,1,2.0,2,1,5,0
2,6zzd4a0w01,84.0,2,2.0,4,2.0,3,4,1,1
2,6zzd4a0w01,84.0,3,4.0,2,4.0,1,2,5,1
2,6zzd4a0w01,85.0,2,2.0,4,4.0,3,4,1,1
2,6zzd4a0w01,85.0,3,4.0,2,4.0,1,2,5,1
2,6zzd4a0w01,86.0,2,2.0,4,6.0,3,4,1,1
2,6zzd4a0w01,86.0,4,3.0,3,0.0,4,3,5,0
2,6zzd4a0w01,87.0,3,3.0,1,0.0,1,2,5,1
2,6zzd4a0w01,87.0,2,2.0,4,4.0,3,4,1,1
2,6zzd4a0w01,88.0,3,3.0,1,0.0,2,1,5,0
2,6zzd4a0w01,88.0,1,2.0,2,4.0,1,2,1,1
2,6zzd4a0w01,89.0,2,2.0,4,3.0,4,3,1,0
2,6zzd4a0w01,89.0,3,4.0,2,1.0,1,2,5,1
2,6zzd4a0w01,90.0,1,1.0,1,6.0,2,1,1,0
2,6zzd4a0w01,90.0,4,3.0,3,0.0,3,4,5,1
2,6zzd4a0w01,91.0,4,3.0,3,0.0,4,3,5,0
2,6zzd4a0w01,91.0,1,2.0,2,3.0,1,2,1,1
2,6zzd4a0w01,92.0,1,1.0,1,9.0,1,2,1,1
2,6zzd4a0w01,92.0,4,4.0,4,6.0,3,4,5,1
2,6zzd4a0w01,93.0,4,4.0,4,9.0,4,3,5,0
2,6zzd4a0w01,93.0,2,1.0,3,9.0,4,3,1,0
2,6zzd4a0w01,94.0,3,4.0,2,6.0,2,1,5,0
2,6zzd4a0w01,94.0,1,1.0,1,9.0,2,1,1,0
2,6zzd4a0w01,95.0,3,3.0,1,3.0,2,1,5,0
2,6zzd4a0w01,95.0,2,2.0,4,3.0,4,3,1,0
2,6zzd4a0w01,96.0,4,3.0,3,3.0,4,3,5,0
2,6zzd4a0w01,96.0,1,2.0,2,3.0,1,2,1,1
2,6zzd4a0w01,97.0,1,2.0,2,3.0,2,1,1,0
2,6zzd4a0w01,97.0,4,4.0,4,6.0,3,4,5,1
2,6zzd4a0w01,98.0,4,3.0,3,0.0,4,3,5,0
2,6zzd4a0w01,98.0,1,2.0,2,0.0,2,1,1,0
2,6zzd4a0w01,99.0,4,4.0,4,5.0,3,4,5,1
2,6zzd4a0w01,99.0,1,2.0,2,0.0,1,2,1,1
2,6zzd4a0w01,100.0,3,3.0,1,2.0,1,2,5,1
2,6zzd4a0w01,100.0,2,1.0,3,7.0,4,3,1,0
2,e6pzm6p501,1.0,2,2.0,4,4.0,4,3,1,0
2,e6pzm6p501,1.0,3,,,-1.0,2,1,5,0
